source_book,word,pos,meaning_zh
高考3500词,country,noun,国家；农村，乡下
高考3500词,countryside,noun,乡下，农村
高考3500词,couple,noun,夫妇，一对
高考3500词,courage,noun,勇气； 胆略
高考3500词,course,noun,过程；经过；课程
高考3500词,court,noun,法庭；法院
高考3500词,courtyard,noun,庭院，院子
高考3500词,cousin,noun,堂兄弟，堂（表）姐妹
高考3500词,cover,noun,盖子；罩 v. 覆盖，遮盖；
高考3500词,cow,noun,母牛，奶牛
高考3500词,crash,noun/verb,碰撞，坠落
高考3500词,crazy,adjective,疯狂的
高考3500词,cream,noun,奶油，乳脂
高考3500词,create,verb,创造； 造成
高考3500词,credit,noun,信用；信赖；信誉
高考3500词,crime,noun,（法律上的）罪，犯罪
高考3500词,criminal,noun,罪犯
高考3500词,criterion,noun,标准，规范
高考3500词,crop,noun,庄稼；收成
高考3500词,cross,adjective,脾气不好的，易怒的
高考3500词,cross,noun,十字形的东西 vt.穿过
高考3500词,crossing,noun,十字路口，人行横道
高考3500词,crowd,noun,人群 vt. 拥挤，群聚
高考3500词,crowded,adjective,拥挤的
高考3500词,cruel,adjective,残忍的，残酷的；
高考3500词,cry,noun,叫喊；哭声 v. 喊叫；哭
高考3500词,culture,noun,文化
高考3500词,cup,noun,茶杯
高考3500词,cupboard,noun,碗柜；橱柜
高考3500词,cure,noun/verb,治疗；医好
高考3500词,curious,adjective,好奇的；奇异的
高考3500词,currency,noun,货币；现金
高考3500词,curtain,noun,窗帘
高考3500词,cushion,noun,垫子
高考3500词,custom,noun,习惯，习俗，风俗习惯
高考3500词,customer,noun,（商店等的）顾客，主顾
高考3500词,customs,noun,海关，关税
高考3500词,cycle,verb,骑自行车
高考3500词,cyclist,noun,骑自行车的人
高考3500词,daily,adjective,每日的；日常的
高考3500词,dam,noun,水坝，堰堤
高考3500词,damage,noun/verb,毁坏，损害
高考3500词,damp,adjective/noun,潮湿（的）
高考3500词,dance,noun/verb,跳舞
高考3500词,danger,noun,危险
高考3500词,dangerous,adjective,危险的
高考3500词,dare,verb/auxiliary,敢，敢于
高考3500词,dark,noun,黑暗；a. 黑暗的；
高考3500词,darkness,noun,黑暗，阴暗
高考3500词,dash,verb/noun,快跑，冲刺，短跑
高考3500词,data,noun,资料，数据
高考3500词,date,noun,日期；约会
高考3500词,daughter,noun,女儿
高考3500词,dawn,noun,黎明，拂晓
高考3500词,day,noun,（一）天，（一）日；白天
高考3500词,daylight,noun,日光，白昼； 黎明
高考3500词,dead,adjective,死的；无生命的
高考3500词,deadline,noun,最后期限，截止日期
高考3500词,deaf,adjective,聋的
高考3500词,deal,noun,量，数额；交易
高考3500词,dear,interjection,（表示惊愕等）哎呀！
高考3500词,dear,adjective,亲爱的；贵的
高考3500词,death,noun,死
高考3500词,debate,noun/verb,讨论，辩论
高考3500词,decade,noun,十年
高考3500词,debt,noun,债务； 欠款
高考3500词,December,noun,12月
高考3500词,decide,verb,决定；下决心
高考3500词,decision,noun,决定；决心
高考3500词,declare,verb,声明；断言
高考3500词,decline,verb,下倾，下降
高考3500词,decorate,verb,装饰……，修饰……
高考3500词,decoration,noun,装饰，修饰
高考3500词,decrease,verb,减少
高考3500词,deed,noun,行为；事迹
高考3500词,deep,adjective,深 ad. 深；深厚
高考3500词,defeat,verb,击败；战胜
高考3500词,defend,verb,防守；保卫
高考3500词,degree,noun,程度；度数；学位
高考3500词,delay,verb/noun,拖延，延误
高考3500词,delicate,adjective,精巧的，精致的
高考3500词,delicious,adjective,美味的，可口的
高考3500词,delight,noun,快乐； 乐事
高考3500词,delighted,adjective,高兴的，快乐的
高考3500词,deliver,verb,投递（信件，邮包等）
高考3500词,demand,verb,要求
高考3500词,dentist,noun,牙科医生
高考3500词,department,noun,部门；系
高考3500词,departure,noun,离开，启程
高考3500词,depend,verb,依靠，依赖
高考3500词,depth,noun,深，深度
高考3500词,describe,verb,描写，叙述
高考3500词,description,noun,描述，描写
高考3500词,desert,noun,沙漠
高考3500词,desert,verb,舍弃； 遗弃
高考3500词,deserve,verb,应受的，值得的
高考3500词,design,noun/verb,设计， 图案
高考3500词,desire,verb/noun,要求；期望
高考3500词,desk,noun,书桌，写字台
高考3500词,desperate,adjective,令人绝望的
高考3500词,destination,adjective,目的地
高考3500词,destiny,noun,命运
高考3500词,dessert,noun,甜点
高考3500词,destroy,verb,破坏，毁坏
高考3500词,detective,noun,侦探
高考3500词,determination,noun,决心
高考3500词,determine,verb,决定；决心
高考3500词,develop,verb,发展；开发vt. 冲洗（照片）
高考3500词,development,noun,发展，发达，开发
高考3500词,devote,verb,把……奉献；
高考3500词,devotion,noun,奉献，奉献精神
高考3500词,diagram,noun,图表，图样
高考3500词,diagram,noun,图表
高考3500词,diamond,noun,钻石，金刚石
高考3500词,diary,noun,日记；日记簿
高考3500词,dictation,noun,听写
高考3500词,dictionary,noun,词典，字典
高考3500词,die,verb,死
高考3500词,diet,noun,饮食
高考3500词,differ,verb,相异，有区别
高考3500词,difference,noun,不同
高考3500词,different,adjective,不同的，有差异的
高考3500词,difficult,adjective,难的；艰难的
高考3500词,difficulty,noun,困难，费力
高考3500词,digest,verb,消化； 领会
高考3500词,digital,adjective,数字的，数码的
高考3500词,dignity,noun,尊严，高贵
高考3500词,dining room,noun,食堂，饭厅
高考3500词,dinner,noun,正餐，宴会
高考3500词,diploma,noun,毕业文凭；学位证书
高考3500词,direct,adjective/verb,直接的；指挥；
高考3500词,direction,noun,方向；方位
高考3500词,director,noun,处长，主任；导演
高考3500词,directory,noun,姓名地址录
高考3500词,dirt,noun,污物；脏物
高考3500词,dirty,adjective,脏的
高考3500词,disability,noun,残疾；无能
高考3500词,disabled,adjective,残废的，残疾的
高考3500词,disadvantage,noun,不利条件；弱点
高考3500词,disagree,verb,持不同意见
高考3500词,disagreement,noun,意见不一致
高考3500词,disappear,verb,消失
高考3500词,disappoint,verb,使失望
高考3500词,disaster,noun,灾难；祸患
高考3500词,discount,noun,折扣
高考3500词,discourage,verb,（使）气馁；
高考3500词,discover,verb,发现
高考3500词,discovery,noun,发现
高考3500词,discrimination,noun,歧视
高考3500词,discuss,verb,讨论，议论
高考3500词,discussion,noun,讨论，辩论
高考3500词,disease,noun,病，疾病
高考3500词,disgusting,adjective,厌恶的
高考3500词,dish,noun,盘，碟；盘装菜
高考3500词,dislike,verb,不喜爱；厌恶
高考3500词,dismiss,verb,让……离开；遣散；
高考3500词,distance,noun,距离
高考3500词,distant,adjective,远的，遥远的
高考3500词,distinction,,n不同，差别
高考3500词,distinguish,verb,区别
高考3500词,distribute,verb,f分布
高考3500词,district,noun,区；地区；区域
高考3500词,disturb,verb,扰乱；打扰
高考3500词,dive,verb,跳水
高考3500词,diverse,adjective,不同的，变化的
高考3500词,divide,verb,分，划分
高考3500词,division,noun,（算术用语）除
高考3500词,divorce,verb,离婚
高考3500词,do,,做，干
高考3500词,doctor,noun,医生，大夫；博士
高考3500词,document,noun,文件；文献
高考3500词,dog,noun,狗
高考3500词,doll,noun,玩具娃娃
高考3500词,dollar,noun,美元
高考3500词,door,noun,门
高考3500词,dormitory,noun,学生宿舍（缩写式dorm）
高考3500词,double,adjective,两倍的；双的
高考3500词,doubt,noun/verb,怀疑，疑惑
高考3500词,down,preposition,沿着，沿……而下
高考3500词,download,noun/verb,下载
高考3500词,downstairs,adverb,在楼下；到楼下
高考3500词,downtown,,中心区、闹市区
高考3500词,dozen,noun,十二个；几十，许多
高考3500词,drag,verb,拖；拽
高考3500词,drawback,noun,缺点，障碍
高考3500词,drawer,noun,抽屉
高考3500词,drawing,noun,图画，绘画
高考3500词,dress,noun,连衣裙 v. 穿衣；穿着
高考3500词,drier =dryer,noun,烘干机；吹风机
高考3500词,drill,noun,钻头vt. 钻(孔)，重复训练
高考3500词,drink,noun,饮料；喝酒
高考3500词,drink,verb,喝，饮
高考3500词,drive,verb,驾驶，驱赶
高考3500词,driver,noun,司机，驾驶员
高考3500词,drop,noun,滴 v. 掉下，落下；投递；放弃
高考3500词,drown,verb,溺死；淹没
高考3500词,drug,noun,药，药物；毒品
高考3500词,drum,noun,鼓
高考3500词,drunk,adjective,醉的
高考3500词,dry,verb,使……干；a. 干的；干燥的
高考3500词,duck,noun,鸭子
高考3500词,due,adjective,预期的；约定的
高考3500词,dull,adjective,阴暗的；单调无味
高考3500词,dumpling,noun,饺子
高考3500词,during,preposition,在……期间；在……过程中
高考3500词,dust,noun,灰尘，尘土
高考3500词,dustbin,noun,垃圾箱
高考3500词,dusty,adjective,尘土般的，尘土多的
高考3500词,duty,noun,责任，义务
高考3500词,dynamic,adjective,动力的，动力学的
高考3500词,dynasty,noun,朝代
高考3500词,each,adjective/pronoun,每人，每个，每件
高考3500词,eager,adjective,渴望的，热切的
高考3500词,eagle,noun,鹰
高考3500词,ear,noun,耳朵；耳状物；听力，听觉
高考3500词,early,adjective,早的 ad. 早地
高考3500词,earn,verb,挣得，赚得
高考3500词,earth,noun,地球；土，泥；大地
高考3500词,earthquake,noun,地震
高考3500词,east,adjective,东方的；东部的；
高考3500词,Easter,noun,复活节
高考3500词,eastern,adjective,东方的；东部的
高考3500词,easy,adjective,容易的，不费力的
高考3500词,edge,noun,边缘
高考3500词,edition,noun,（发行物的）版，版（本）
高考3500词,editor,noun,编辑
高考3500词,educate,verb,教育，培养
高考3500词,educator,noun,教育家
高考3500词,education,noun,教育，培养
高考3500词,effect,noun,效果；作用
高考3500词,effort,noun,努力，艰难的尝试
高考3500词,egg,noun,蛋；卵
高考3500词,either,adjective,两方任一方的…
高考3500词,elder,noun,长者；前辈
高考3500词,elect,verb,（投票）选举
高考3500词,electric,adjective,电的
高考3500词,electrical,adjective,电的；电器的
高考3500词,electricity,noun,电；电流
高考3500词,electronic,adjective,电子的
高考3500词,elephant,noun,象
高考3500词,eleven,numeral,十一
高考3500词,else,adverb,别的，其他的
高考3500词,embarrass,verb,使。。困窘
高考3500词,embassy,noun,大使馆
高考3500词,emergency,noun,紧急情况或状态
高考3500词,emperor,noun,皇帝
高考3500词,empire,noun,帝国
高考3500词,employ,verb,雇佣
高考3500词,empty,adjective,空的
高考3500词,encourage,verb,鼓励
高考3500词,encouragement,noun,鼓励
高考3500词,end,noun,末尾；终点；v. 结束，终止
高考3500词,ending,noun,结局；结尾，最后
高考3500词,endless,adjective,无止境的； 没完的
高考3500词,enemy,noun,敌人；敌军
高考3500词,energetic,adjective,精力旺盛的
高考3500词,energy,noun,精力，能量
高考3500词,engine,noun,发动机，引擎
高考3500词,engineer,noun,工程师；技师
高考3500词,England,,英国
高考3500词,English,adjective,英国的，英语的 n. 英语
高考3500词,Englishman,noun,英国人
高考3500词,enjoy,verb,欣赏；享受……之乐趣；喜欢
高考3500词,enjoyable,adjective,愉快的；有趣的
高考3500词,enlarge,verb,扩大
高考3500词,enough,adjective,足够的；充分的
高考3500词,enter,verb,进入
高考3500词,enterprise,noun,企业
高考3500词,entertainment,noun,娱乐
高考3500词,enthusiastic,adjective,热情的
高考3500词,entire,adjective,整个的，全部的
高考3500词,entrance,noun,入口；入场
高考3500词,entry,noun,进入
高考3500词,envelope,noun,信封
高考3500词,environment,noun,环境
高考3500词,envy,verb/noun,忌妒； 羡慕
高考3500词,equal,adjective,平等的 vt. 等于，使等于
高考3500词,equality,noun,平等
高考3500词,equip,verb,提供设备；装备；配备
高考3500词,equipment,noun,装备，设备
高考3500词,eraser,noun,橡皮擦；黑板擦
高考3500词,Erupt,verb,喷出，爆发
高考3500词,escape,noun/verb,逃跑；逃脱
高考3500词,especially,adverb,特别，尤其
高考3500词,essay,noun,散文；文章；随笔
高考3500词,Europe,noun,欧洲
高考3500词,European,adjective,欧洲的n. 欧洲人
高考3500词,even,adverb,甚至，连（……都）；更
高考3500词,evening,noun,傍晚，晚上
高考3500词,event,noun,事件，大事
高考3500词,eventually,adverb,最终地
高考3500词,ever,adverb,曾经；无论何时
高考3500词,every,adjective,每一，每个的
高考3500词,everybody,pronoun,每人，人人
高考3500词,everyday,adjective,每日的； 日常的
高考3500词,everyone,pronoun,每人，人人
高考3500词,everything,pronoun,每件事，事事
高考3500词,evidence,noun,证据
高考3500词,evolution,noun,进化
高考3500词,everywhere,adverb,到处
高考3500词,exact,adjective,精确的；确切的
高考3500词,examine,verb,检查；诊察
高考3500词,example,noun,例子；榜样
高考3500词,excellent,adjective,极好的，优秀的
高考3500词,except,preposition,除……之外
高考3500词,exchange,noun,交换，掉换；交流
高考3500词,excite,verb,使兴奋，使激动
高考3500词,exciting,adjective,兴奋的
高考3500词,excuse,noun,借口；辩解 vt. 原谅；宽恕
高考3500词,exercise,noun,锻炼，做操；练习， vi. 锻炼
高考3500词,exhibition,noun,展览；展览会
高考3500词,exist,verb,存在
高考3500词,expand,verb,使。。膨胀
高考3500词,existence,noun,存在； 生存； 存在物
高考3500词,exit,noun,出口，太平门
高考3500词,expect,verb,预料；盼望；认为
高考3500词,expectation,noun,预料；期望
高考3500词,expedition,noun,远征(队)； 探险(队)
高考3500词,expense,noun,消费； 支出
高考3500词,expensive,adjective,昂贵的
高考3500词,experience,noun,经验；经历
高考3500词,experiment,noun,实验
高考3500词,expert,noun,专家，能手
高考3500词,explain,verb,解释，说明
高考3500词,explanation,noun,解释，说明
高考3500词,explode,verb,（使）爆炸
高考3500词,exploit,verb,开采，开发；利用；剥削
高考3500词,explore,verb,探险
高考3500词,export,verb,出口
高考3500词,expose,verb,揭露
高考3500词,express,verb,"表达,表情 n. 快车，特快专递"
高考3500词,expression,noun,表达；词句；表示；表情
高考3500词,Extension,noun,延长，扩充
高考3500词,extra,adjective,额外的，外加的
高考3500词,extraordinary,adjective,离奇的； 使人惊奇的
高考3500词,extremely,adverb,极其，非常
高考3500词,extreme,adjective,极端的
高考3500词,eye,noun,眼睛
高考3500词,eyesight,noun,视力；视觉
高考3500词,face,noun,脸 vt. 面向；面对
高考3500词,facial,adjective,面部用的
高考3500词,fact,noun,事实，现实
高考3500词,factory,noun,工厂
高考3500词,fade,verb,褪色，（颜色）消退
高考3500词,fail,verb,失败；不及格；衰退
高考3500词,failure,noun,失败
高考3500词,fair,adjective,公平的，合理的
高考3500词,fair,adjective,(肤色)白皙的； （人）白肤金发的
高考3500词,fair,noun,集市；庙会；展览会
高考3500词,fairly,adverb,公正地，正当地
高考3500词,fairness,noun,公平；公正
高考3500词,faith,noun,信仰；信念
高考3500词,fall,noun,（美）秋季
高考3500词,false,adjective,不正确的；假的
高考3500词,familiar,adjective,熟悉的
高考3500词,family,noun,家庭；家族；子女
高考3500词,famous,adjective,著名的
高考3500词,fan,noun,（电影、运动等的）迷；
高考3500词,fan,noun,风扇
高考3500词,fancy,adjective,奇特的
高考3500词,fantasy,adjective/noun,幻想，梦想
高考3500词,far,adjective,远的；adv.远地
高考3500词,fare,noun,（乘车或船等的）费用，票（价）
高考3500词,fantastic,adjective,幻想的，奇异的
高考3500词,fantasy,noun,幻想，白日梦
高考3500词,farm,noun,农场；农庄
高考3500词,farmer,noun,农民
高考3500词,fast,adjective,快的，迅速的
高考3500词,fasten,verb,扎牢；扣住
高考3500词,fat,noun,脂肪 a. 胖的；肥的
高考3500词,father,noun,父亲
高考3500词,fault,noun,缺点，毛病
高考3500词,fax,noun,传真
高考3500词,fear,noun,害怕；恐惧； 担忧
高考3500词,feast,noun,盛宴
高考3500词,feather,noun,羽毛
高考3500词,February,noun,2月
高考3500词,federal,adjective,中央的（政府等）；联邦的
高考3500词,fee,noun,费，费用
高考3500词,feeling,noun,感情；感觉
高考3500词,fellow,noun,同伴；伙伴
高考3500词,female,adjective,女的；女性的；雌性的
高考3500词,fence,noun,栅栏；围栏；篱笆
高考3500词,ferry,noun,渡船
高考3500词,festival,adjective,节日的，喜庆的
高考3500词,fetch,verb,（去）取（物）来，（去）带（人）来
高考3500词,fever,noun,发烧；发热
高考3500词,few,pronoun,不多；少数 不多的；少数的
高考3500词,fiction,noun,虚构，小说
高考3500词,field,noun,田地；牧场；场地
高考3500词,fierce,adjective,猛烈的
高考3500词,fifteen,numeral,十五
高考3500词,fifth,numeral,第五
高考3500词,fifty,numeral,五十
高考3500词,fight,noun,打仗（架），争论
高考3500词,figure,noun,数字；人的）身型；人物；
高考3500词,file,noun,公文柜；档案，（计算机）文档
高考3500词,fill,verb,填空，装满
高考3500词,film,noun,电影；影片；胶卷
高考3500词,final,adjective,最后的；终极的
高考3500词,finance,noun,财政，金融
高考3500词,fine,adjective,；晴朗的；身体健康的
高考3500词,fine,noun/verb,罚款
高考3500词,finger,noun,手指
高考3500词,finish,verb,结束；做完
高考3500词,fire,noun,火；火炉；火灾 vi. 开火
高考3500词,fireworks,noun,焰火
高考3500词,firm,noun,公司； 企业
高考3500词,firm,adjective,坚固的，坚定的
高考3500词,first,numeral,第一 a.& ad. 第一
高考3500词,fish,noun,鱼；鱼肉 vi. 钓鱼；捕鱼
高考3500词,fist,noun,拳(头)
高考3500词,fit,adjective,"健康的, 适合的 v.（使）适合，安装"
高考3500词,five,numeral,五
高考3500词,fix,verb,修理；安装； 确定，决定
高考3500词,flag,noun,旗；标志；旗舰
高考3500词,flame,noun,火焰，光辉
高考3500词,flaming,adjective,火红的；火焰般的
高考3500词,flash,noun,闪；闪光； 转瞬间
高考3500词,flashlight,noun,手电
高考3500词,flat,adjective,平的 n. 楼中一套房间
高考3500词,flesh,noun,肉
高考3500词,flexible,adjective,灵活的
高考3500词,flight,noun,航班 flight2 n. 楼梯的一段
高考3500词,float,verb,漂浮，浮动
高考3500词,flood,noun,洪水 vt. 淹没，使泛滥
高考3500词,floor,noun,地面，地板；（楼房的）层
高考3500词,flour,noun,面粉，粉
高考3500词,flow,verb,流动
高考3500词,flower,noun,花
高考3500词,flu,noun,流行性感冒
高考3500词,fluently,adverb,流利地
高考3500词,fluent,,流利的
高考3500词,fog,noun,雾
高考3500词,foggy,adjective,多雾的
高考3500词,fold,verb,折叠；合拢
高考3500词,folk,adjective,民间的
高考3500词,follow,verb,跟随；仿效；跟得上
高考3500词,fond,adjective,喜爱的，爱好的
高考3500词,food,noun,食物，食品
高考3500词,fool,noun,傻子，蠢人
高考3500词,foolish,adjective,愚蠢的，傻的
高考3500词,football,noun,（英式）足球；（美式）橄榄球
高考3500词,for,preposition,为了……
高考3500词,"forbid (forbade, for",,bidden) vt. 禁止，不许
高考3500词,force,verb,强迫，迫使
高考3500词,forecast,noun/verb,预告
高考3500词,forehead,noun,前额
高考3500词,foreign,adjective,外国的
高考3500词,foreigner,noun,外国人
高考3500词,forest,noun,森林
高考3500词,forever,adverb,永远；永恒的
高考3500词,"forget (forgot, for",,gotten) v. 忘记；忘掉
高考3500词,fork,noun,叉，餐叉
高考3500词,form,noun,表格；形式；结构
高考3500词,former,adjective,以前的，（两者之中的）前者
高考3500词,fortnight,noun,十四日，两星期
高考3500词,fortunate,adjective,幸运的； 侥幸的
高考3500词,fortune,noun,财产；运气
高考3500词,forty,numeral,四十
高考3500词,forward,adverb,将来，今后；向前，前进
高考3500词,found,verb,成立，建立
高考3500词,founding,noun,成立，建立
高考3500词,fountain,noun,喷泉
高考3500词,four,numeral,四
高考3500词,fox,noun,狐狸
高考3500词,fragile,adjective,易碎的
高考3500词,framework,noun,构架，框架
高考3500词,France,noun,法国
高考3500词,free,adjective,自由的，空闲的；免费的
高考3500词,freedom,noun,自由 freeway n. 高速公路
高考3500词,French,noun,法语 ;法国人的；法语的
高考3500词,frequent,adjective,经常的；频繁的
高考3500词,fresh,adjective,新鲜的
高考3500词,Friday,noun,星期五
高考3500词,fried,adjective,油煎的
高考3500词,friend,noun,朋友
高考3500词,friendly,adjective,友好的
高考3500词,friendship,noun,友谊，友情
高考3500词,frighten,verb,使惊恐，吓唬
高考3500词,frog,noun,青蛙
高考3500词,from,preposition,从；从……起；来自
高考3500词,front,adjective,前面的； n. 前面；前线
高考3500词,frontier,noun,前沿 ，边界；前线
高考3500词,frost,noun,霜
高考3500词,fruit,noun,水果；果实
高考3500词,fruit juice,noun,果汁
高考3500词,fry,verb,用油煎；用油炸
高考3500词,fuel,noun,燃料
高考3500词,full,adjective,满的，充满的；完全的
高考3500词,fun,noun,有趣的事，娱乐，玩笑
高考3500词,function,noun,功能，作用
高考3500词,fundamental,adjective,基本的
高考3500词,funeral,noun,葬礼
高考3500词,funny,adjective,有趣的，滑稽可笑的
高考3500词,fur,noun,毛皮；皮子
高考3500词,furniture,noun,（总称）家具
高考3500词,future,noun,将来 vt. 赢得；挣得
高考3500词,gallery,noun,画廊；美术品陈列室
高考3500词,gallon,noun,加仑
高考3500词,game,noun,游戏；运动；比赛
高考3500词,garage,noun,汽车间（库）
高考3500词,garbage,noun,垃圾
高考3500词,garden,noun,花园，果园，菜园
高考3500词,garment,noun,衣服，外衣
高考3500词,gas,noun,煤气
高考3500词,gate,noun,大门
高考3500词,gather,verb,聚集；采集
高考3500词,general,adjective,大体的，笼统的，总的
高考3500词,generation,noun,代，一代
高考3500词,gentle,adjective,温柔的，轻轻的
高考3500词,gentleman,noun,绅士，先生
高考3500词,geometry,noun,几何学
高考3500词,German,adjective,德国的 n. 德国人，德语
高考3500词,Germany,noun,德国
高考3500词,gesture,noun,姿势，手势
高考3500词,get-together,noun,聚会
高考3500词,gift,noun,赠品； 礼物
高考3500词,giraffe,noun,长颈鹿
高考3500词,girl,noun,女孩
高考3500词,glad,adjective,高兴的；乐意的
高考3500词,glance,verb,匆匆一看； 一瞥
高考3500词,glare,verb,瞪眼；怒目而视；闪耀
高考3500词,glass,noun,玻璃杯；玻璃；(复)眼镜
高考3500词,globe,noun,地球仪；地球
高考3500词,glory,noun,巨大的光荣；荣誉；赞美
高考3500词,glove,noun,手套
高考3500词,glue,noun,胶水
高考3500词,goal,noun,（足球）球门，目标
高考3500词,goat,noun,山羊
高考3500词,god,noun,神，（大写）上帝
高考3500词,gold,noun,黄金 a 金的，黄金的
高考3500词,golden,adjective,金(黄)色的
高考3500词,golf,noun,高尔夫球
高考3500词,goodbye,interjection,再见；再会
高考3500词,goods,noun,商品，货物
高考3500词,govern,verb,统治； 管理
高考3500词,government,noun,政府
高考3500词,grade,noun,等级；（中小学的）学年；分数
高考3500词,gradually,adverb,逐渐地
高考3500词,gradual,adjective,逐渐的
高考3500词,graduate,verb,毕业
高考3500词,graduation,noun,毕业，毕业典礼
高考3500词,grain,noun,谷物，谷类
高考3500词,gram,noun,克(重量单位)
高考3500词,grammar,noun,语法
高考3500词,grand,adjective,宏伟的
高考3500词,granny,noun,老奶奶；祖母；外婆
高考3500词,grape,noun,葡萄
高考3500词,grasp,verb,抓住；紧握
高考3500词,graph,noun,图表
高考3500词,grass,noun,草；草场；牧草
高考3500词,grateful,adjective,感激的，感谢的
高考3500词,gravity,noun,重力
高考3500词,great,adjective,伟大的；重要的
高考3500词,Greece,noun,希腊
高考3500词,greedy,adjective,贪婪的
高考3500词,Greek,adjective/noun,希腊的， 希腊人，希腊语
高考3500词,green,adjective,绿色的；青的 n. 绿色
高考3500词,greet,verb,问候； 向……致敬
高考3500词,greeting,noun,祝贺
高考3500词,grey / gray,adjective,灰色的； 灰白的
高考3500词,grocer,noun,零售商人；食品店
高考3500词,grocery,noun,杂货店
高考3500词,ground,noun,地面
高考3500词,group,noun,组，群
高考3500词,guarantee,verb,保证
高考3500词,guard,noun,防护装置，警戒
高考3500词,guess,verb,猜
高考3500词,guest,noun,客人，宾客
高考3500词,guidance,noun,引导，指导
高考3500词,guide,noun,向导，导游者
高考3500词,guilty,adjective,有罪的；犯法的；做错事的
高考3500词,guitar,noun,吉他，六弦琴
高考3500词,gun,noun,枪，炮
高考3500词,guy,noun,家伙，人
高考3500词,gym,noun,体操； 体育馆； 健身房
高考3500词,gymnastics,noun,体操
高考3500词,habit,noun,习惯，习性
高考3500词,hair,noun,头发
高考3500词,haircut,noun,（男子）理发
高考3500词,half,adjective/noun,半，一半，半个
高考3500词,hall,noun,大厅，会堂，礼堂；过道
高考3500词,ham,noun,火腿
高考3500词,hamburger,noun,汉堡包
高考3500词,hammer,noun,锤子，锣锤
高考3500词,hand,noun,手；指针
高考3500词,handbag,noun,女用皮包，手提包
高考3500词,handful,noun,（一）把； 少数，少量
高考3500词,handkerchief,noun,手帕
高考3500词,handle,noun,柄，把?v. 处理
高考3500词,handsome,adjective,英俊的
高考3500词,handwriting,noun,书法
高考3500词,hang,verb,处（人）绞刑；上吊
高考3500词,happen,verb,（偶然）发生
高考3500词,happiness,noun,幸福，愉快
高考3500词,happy,adjective,幸福的；快乐的，高兴的
高考3500词,harbour,noun,港口
高考3500词,hard,adverb,努力地；a.硬的；困难的；艰难的
高考3500词,hardly,adverb,几乎不
高考3500词,hardship,noun,困难
高考3500词,hardworking,adjective,努力工作的
高考3500词,harm,noun/verb,伤害；损伤
高考3500词,harmful,adjective,有害的；致伤的
高考3500词,harvest,noun/verb,收割，收获（物）
高考3500词,hat,noun,帽子(一般指有边的)；礼帽
高考3500词,hate,verb/noun,恨，讨厌
高考3500词,hawk,noun,鹰
高考3500词,hay,noun,作饲料用的干草
高考3500词,he,pronoun,他
高考3500词,head,noun,头；头脑(像)；才智；
高考3500词,headache,noun,头疼
高考3500词,headline,noun,（报刊的）大字标题
高考3500词,headmaster,noun,（英）中小学校长
高考3500词,health,noun,健康，卫生
高考3500词,healthy,adjective,健康的，健壮的
高考3500词,hearing,noun,听力
高考3500词,heart,noun,心；心脏；纸牌中的红桃
高考3500词,heat,noun,热 vt. 把……加热
高考3500词,heaven,noun,天，天空
高考3500词,heavy,adjective,重的
高考3500词,heel,noun,脚后跟
高考3500词,height,noun,高，高度
高考3500词,helicopter,noun,直升飞机
高考3500词,Hello,interjection,喂；你好
高考3500词,helmet,noun,头盔
高考3500词,help,noun/verb,帮助，帮忙
高考3500词,helpful,adjective,有帮助的，有益的
高考3500词,hen,noun,母鸡
高考3500词,her,pronoun,"她(宾格),她的"
高考3500词,herb,noun,草药
高考3500词,here,adverb,这里，在这里；向这里
高考3500词,hero,noun,英雄，勇士，男主角
高考3500词,heroine,noun,女英雄，女主角
高考3500词,hers,pronoun,她的（名词性物主代词）
高考3500词,herself,pronoun,她自己
高考3500词,Hi,interjection,你好
高考3500词,high,adjective,高的；高度的 ad. 高地
高考3500词,highway,noun,公路
高考3500词,hill,noun,小山；丘陵；土堆；斜坡
高考3500词,him,pronoun,他（宾格）
高考3500词,himself,pronoun,他自己
高考3500词,hire,verb,租用
高考3500词,his,pronoun,他的
高考3500词,history,noun,历史，历史学
高考3500词,hobby,noun,业余爱好，嗜好
高考3500词,hole,noun,洞，坑
高考3500词,holiday,noun,假日；假期
高考3500词,holy,adjective,神圣的
高考3500词,home,noun,家 ad. 到家；回家
高考3500词,homeland,noun,祖国
高考3500词,hometown,noun,故乡
高考3500词,homework,noun,家庭作业
高考3500词,honest,adjective,诚实的，正直的
高考3500词,honey,noun,蜂蜜
高考3500词,hope,noun/verb,希望
高考3500词,hopeful,adjective,有希望的；有前途的〖〗
高考3500词,hopeless,adjective,没有希望的；不可救药的
高考3500词,horse,noun,马
高考3500词,host,noun,主人；节目主持人 v. 做主人招待
高考3500词,hostess,noun,女主人
高考3500词,hot,adjective,热的
高考3500词,hot dog,noun,热狗(红肠面包)
高考3500词,hotel,noun,旅馆，饭店，宾馆
高考3500词,hour,noun,小时
高考3500词,house,noun,房子；住宅
高考3500词,housewife,noun,家庭主妇
高考3500词,housework,noun,家务劳动
高考3500词,how,adverb,怎样，如何；多少；多么
高考3500词,however,adverb,可是 conj. 然而
高考3500词,howl,verb,嚎叫，嚎哭
高考3500词,hug,verb,拥抱
高考3500词,huge,adjective,巨大的，庞大的
高考3500词,human,,n人类
高考3500词,humorous,adjective,富于幽默的
高考3500词,hundred,numeral,百
高考3500词,hunger,noun,饥饿
高考3500词,hungry,adjective,（饥）饿的
